"","X1","doc_id","Date","pr_nr","pr_date","short_text","docket_nb","date","year","pr_dummy","decision_type","second_senate_dummy","chamber_decision","unanimous","sep_op","oral","bvr","bvl","bvq","bvc","bve","bvf","bvb","bvg","bvk","bvh","bvm","bvn","pbvu","bvp","unsuc_dec","uncons","hyp_time_minus","prior_attention","count","lower_co_uncons","status_quo"
"349",349,"20020423_1bvr141297.txt",20020423,"49/2002","26. April 2002","Keine einstweilige Anordnung gegen Gesetzesberatung in Sachen ""LER""Siehe auchPressemitteilung Nr. 49/2002 vom 26. April 2002
","1 BvR 1412/97",2002-04-23 02:00:00,2002,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2002-04-13 02:00:00,0,1285,0,0
"350",350,"20020429_2bvq004800.txt",20020429,NA,NA,"Vorlaeufige Aussetzung des Inkrafttretens des Altenpflegegesetzes - zur Gesetzgebungskompetenz des Bundes fuer den Erlass des AltPflG
","2 BvQ 48/00",2002-04-29 02:00:00,2002,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2002-04-19 02:00:00,0,220,0,0
"351",351,"20020515_2bvr133700.txt",20020515,NA,NA,"Festsetzung des Gegenstandswertes im Verfassungsbeschwerdeverfahren
","2 BvR 1337/00",2002-05-15 02:00:00,2002,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002-05-05 02:00:00,0,181,0,0
"352",352,"20020515_2bvr229200.txt",20020515,"63/2002","16. Juli 2002","Erfolgreiche Verfassungsbeschwerde gegen Freiheitsentziehung ohne richterliche EntscheidungSiehe auchPressemitteilung Nr. 63/2002 vom 16. Juli 2002
","2 BvR 2292/00",2002-05-15 02:00:00,2002,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2002-05-05 02:00:00,0,4706,0,0
"353",353,"20020610_2bve000499.txt",20020610,NA,NA,"
","2 BvE 4/99",2002-06-10 02:00:00,2002,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2002-05-31 02:00:00,0,244,0,0
"354",354,"20020611_2bvb000101.txt",20020611,NA,NA,"Erneute Wiederholung der eA, die bei der Durchsuchung in der Kanzlei und in der Wohnung des Bevollmaechtigten der NPD im Parteiverbotsverfahren sichergestellten Daten und Unterlagen sowie die beschlagnahmte EDV-Anlage unverzueglich zurueckzugeben - Gewaehrleistung rechtsstaatlicher Grundsaetze im Parteiverbotsverfahren
","2 BvB 1/01",2002-06-11 02:00:00,2002,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2002-06-01 02:00:00,0,727,0,0
"355",355,"20020626_1bvr055891.txt",20020626,"67/2002","30. Juli 2002","Zur Informationstaetigkeit der Bundesregierung im Bereich des VerbraucherschutzesSiehe auchPressemitteilung Nr. 67/2002 vom 30. Juli 2002
","1 BvR 558/91",2002-06-26 02:00:00,2002,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2002-06-16 02:00:00,0,8778,0,0
"356",356,"20020626_1bvr067091.txt",20020626,"68/2002","30. Juli 2002","Zur Informationstaetigkeit der Bundesregierung im religioes-weltanschaulichen BereichSiehe auchPressemitteilung Nr. 68/2002 vom 30. Juli 2002
","1 BvR 670/91",2002-06-26 02:00:00,2002,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2002-06-16 02:00:00,0,11134,0,0
"357",357,"20020627_2bvf000498.txt",20020627,"101/2002","27. November 2002","Zum Abzug aller Bundesaufgaben von einer OberfinanzdirektionSiehe auchPressemitteilung Nr. 101/2002 vom 27. November 2002
","2 BvF 4/98",2002-06-27 02:00:00,2002,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2002-06-17 02:00:00,0,9032,0,1
"358",358,"20020717_1bvf000101.txt",20020717,NA,NA,"Verfassungsmaessigkeit des Lebenspartnerschaftsgesetzes: keine Zustimmungsbeduerftigkeit des Bundesrates - keine Beschaedigung oder Beeintraechtigung der Ehe, Foerdergebot der Ehe gebietet nicht Benachteiligung anderer Lebensformen
","1 BvF 1/01",2002-07-17 02:00:00,2002,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2002-07-07 02:00:00,1,18394,0,0
"359",359,"20020717_2bvr052799.txt",20020717,NA,NA,"
","2 BvR 527/99",2002-07-17 02:00:00,2002,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002-07-07 02:00:00,1,187,0,0
"360",360,"20020717_2bvr102702.txt",20020717,"65/2002","19. Juli 2002","Einstweilige Anordnung gegen Durchsuchungs- und Beschlagnahmemassnahmen in einer Rechtsanwalts- und SteuerberaterpraxisSiehe auchPressemitteilung Nr. 65/2002 vom 19. Juli 2002
","2 BvR 1027/02",2002-07-17 02:00:00,2002,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002-07-07 02:00:00,1,2720,0,0
"361",361,"20020717_2bvr177700.txt",20020717,NA,NA,"Festsetzung des Gegenstandswertes im Verfassungsbeschwerdeverfahren
","2 BvR 1777/00",2002-07-17 02:00:00,2002,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002-07-07 02:00:00,1,219,0,0
"362",362,"20020919_2bvf000598.txt",20020919,NA,NA,"Einstellung eines abstrakten Normenkontrollverfahrens nach Antragsruecknahme
","2 BvF 5/98",2002-09-19 02:00:00,2002,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2002-09-09 02:00:00,0,205,0,0
"363",363,"20020925_2bve000494.txt",20020925,NA,NA,"
","2 BvE 4/94",2002-09-25 02:00:00,2002,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2002-09-15 02:00:00,0,362,0,0
"364",364,"20020930_2bvr229200.txt",20020930,NA,NA,"Festsetzung des Gegenstandswerts im Verfassungsbeschwerdeverfahren
","2 BvR 2292/00",2002-09-30 02:00:00,2002,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002-09-20 02:00:00,0,175,0,0
"365",365,"20021009_1bvr080598.txt",20021009,NA,NA,"Festsetzung des Gegenstandswerts im Verfassungsbeschwerdeverfahren
","1 BvR 805/98",2002-10-09 02:00:00,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002-09-29 02:00:00,0,160,0,0
"366",366,"20021009_1bvr161196.txt",20021009,"95/2002","31. Oktober 2002","Zur Verwertbarkeit von Zeugenaussagen ueber rechtswidrig mitgehoerte TelefongespraecheSiehe auchPressemitteilung Nr. 95/2002 vom 31. Oktober 2002
","1 BvR 1611/96",2002-10-09 02:00:00,2002,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2002-09-29 02:00:00,0,7879,0,0
"367",367,"20021009_1bvr161196a.txt",20021009,NA,NA,"Festsetzung des Gegenstandswerts im Verfassungsbeschwerdeverfahren
","1 BvR 1611/96",2002-10-09 02:00:00,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002-09-29 02:00:00,0,147,0,0
"368",368,"20021010_2bvk000101.txt",20021010,NA,NA,"Einstweilige Anordnung: vorlaeufiger Rechtsschutz im Organstreit ueber ein von einer qualifizierten Ausschussminderheit geltend gemachtes Recht auf Aktenvorlage - Abwaegung einer Beeintraechtigung der Funktionsfaehigkeit der Regierung auf der einen und der des Parlaments auf der anderen Seite
","2 BvK 1/01",2002-10-10 02:00:00,2002,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2002-09-30 02:00:00,0,3864,0,0
"369",369,"20021024_2bvf000101.txt",20021024,"94/2002","24. Oktober 2002","Altenpflegegesetz hat im Wesentlichen BestandSiehe auchPressemitteilung Nr. 94/2002 vom 24. Oktober 2002
","2 BvF 1/01",2002-10-24 02:00:00,2002,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2002-10-14 02:00:00,0,38275,0,1
"370",370,"20021029_1bvl001695.txt",20021029,"110/2002","12. Dezember 2002","Zur Gleichbehandlung unterschiedlicher Familienformen im Kindergeldrecht in den Jahren 1994 und 1995Siehe auchPressemitteilung Nr. 110/2002 vom 12. Dezember 2002
","1 BvL 16/95",2002-10-29 01:00:00,2002,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2002-10-19 02:00:00,0,5333,1,0
"371",371,"20021029_1bvr052599.txt",20021029,"99/2002","21. November 2002","Zum landesrechtlichen Verbot, neben der Gebietsbezeichnung ""Facharzt fuer Allgemeinmedizin"" eine weitere Gebietsbezeichnung zu fuehrenSiehe auchPressemitteilung Nr. 99/2002 vom 21. November 2002
","1 BvR 525/99",2002-10-29 01:00:00,2002,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2002-10-19 02:00:00,0,6554,0,1
"372",372,"20021030_1bvl001396.txt",20021030,"98/2002","15. November 2002","Vorlagen des Verwaltungsgerichts Osnabrueck zum LastenausgleichsgesetzSiehe auchPressemitteilung Nr. 98/2002 vom 15. November 2002
","1 BvL 13/96",2002-10-30 01:00:00,2002,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002-10-20 02:00:00,0,3081,0,0
"373",373,"20021030_1bvr178399.txt",20021030,NA,NA,"Festsetzung des Gegenstandswerts im Verfassungsbeschwerdeverfahren
","1 BvR 1783/99",2002-10-30 01:00:00,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002-10-20 02:00:00,0,257,0,0
"374",374,"20021031_1bvf000196.txt",20021031,"96/2002","13. November 2002","LER-Verfahren gegen das Brandenburgische Schulgesetz vom 12. April 1996 beendetSiehe auchPressemitteilung Nr. 96/2002 vom 13. November 2002
","1 BvF 1/96",2002-10-31 01:00:00,2002,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2002-10-21 02:00:00,0,2182,0,1
"375",375,"20021031_1bvr081902.txt",20021031,"97/2002","14. November 2002","Zur Singularzulassung der Rechtsanwaelte beim BundesgerichtshofSiehe auchPressemitteilung Nr. 97/2002 vom 14. November 2002
","1 BvR 819/02",2002-10-31 01:00:00,2002,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2002-10-21 02:00:00,0,2889,0,0
"376",376,"20021106_2bvr229200.txt",20021106,NA,NA,"
","2 BvR 2292/00",2002-11-06 01:00:00,2002,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002-10-27 02:00:00,0,186,0,0
"377",377,"20021107_2bvf000399.txt",20021107,NA,NA,"Wegen Unzulaessigkeit verworfener Normenkontrollantrag bzgl Regelungen der Hamburger Beihilfeverordnung ueber die Beihilfefaehigkeit von Wahlleistungen bei Krankenhausbehandlung
","2 BvF 3/99",2002-11-07 01:00:00,2002,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2002-10-28 01:00:00,0,2991,0,0
"378",378,"20021107_2bvr105398.txt",20021107,"14/2003","26. Februar 2003","Ausschluss der Beihilfefaehigkeit von Krankenhauswahlleistungen verfassungsgemaessSiehe auchPressemitteilung Nr. 14/2003 vom 26. Februar 2003
","2 BvR 1053/98",2002-11-07 01:00:00,2002,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2002-10-28 01:00:00,0,6616,0,0
"379",379,"20021119_2bvb000101.txt",20021119,NA,NA,"Erneute Wiederholung der eA, die bei der Durchsuchung in der Kanzlei und in der Wohnung des Bevollmaechtigten der NPD im Parteiverbotsverfahren sichergestellten Daten und Unterlagen sowie die beschlagnahmte EDV-Anlage unverzueglich zurueckzugeben - Gewaehrleistung rechtsstaatlicher Grundsaetze im Parteiverbotsverfahren
","2 BvB 1/01",2002-11-19 01:00:00,2002,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2002-11-09 01:00:00,0,727,0,0
"380",380,"20021119_2bvr032997.txt",20021119,"21/2003","14. Maerz 2003","Bildung von kommunalen Verwaltungsgemeinschaften in Sachsen-AnhaltSiehe auchPressemitteilung Nr. 21/2003 vom 14. Maerz 2003
","2 BvR 329/97",2002-11-19 01:00:00,2002,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2002-11-09 01:00:00,0,8639,0,0
"381",381,"20021121_1bvr196502.txt",20021121,NA,NA,"Zur Verhaengung einer Ruege wegen gegen das Sachlichkeitsgebot des BRAO § 43b verstossender Werbung eines Rechtsanwalts - Bedeutung der Rspr von EuGH und EGMR fuer Berufsgericht
","1 BvR 1965/02",2002-11-21 01:00:00,2002,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2002-11-11 01:00:00,0,725,0,0
"382",382,"20021203_2bve000302.txt",20021203,NA,NA,"Ablehnung des Antrags auf Erlass einer eA betr die Sitzverteilung im Vermittlungsausschuss
","2 BvE 3/02",2002-12-03 01:00:00,2002,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2002-11-23 01:00:00,0,357,0,0
"383",383,"20021203_2bve000302b.txt",20021203,NA,NA,"Ablehnung des Antrags auf Erlass einer eA betr die Sitzverteilung im Vermittlungsausschuss
","2 BvE 3/02",2002-12-03 01:00:00,2002,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2002-11-23 01:00:00,0,7986,0,0
"384",384,"20021204_2bvr040098.txt",20021204,"30/2003","8. April 2003","Zur Begrenzung des Abzugs der Aufwendungen fuer doppelte HaushaltsfuehrungSiehe auchPressemitteilung Nr. 30/2003 vom 8. April 2003
","2 BvR 400/98",2002-12-04 01:00:00,2002,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2002-11-24 01:00:00,0,10956,0,1
"385",385,"20021205_2bvl000598.txt",20021205,"37/2003","13. Mai 2003","Zur demokratischen Legitimation der funktionalen SelbstverwaltungSiehe auchPressemitteilung Nr. 37/2003 vom 13. Mai 2003
","2 BvL 5/98",2002-12-05 01:00:00,2002,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2002-11-25 01:00:00,0,15461,1,0
"386",386,"20021217_1bvl002895.txt",20021217,"112/2002","17. Dezember 2002","Verfahren zur Festbetragsfestsetzung ist verfassungsgemaessSiehe auchPressemitteilung Nr. 112/2002 vom 17. Dezember 2002
","1 BvL 28/95",2002-12-17 01:00:00,2002,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2002-12-07 01:00:00,0,11615,0,0
"387",387,"20021218_2bvf000102.txt",20021218,"113/2002","18. Dezember 2002","Zuwanderungsgesetz ist nichtigSiehe auchPressemitteilung Nr. 113/2002 vom 18. Dezember 2002
","2 BvF 1/02",2002-12-18 01:00:00,2002,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2002-12-08 01:00:00,0,13900,0,1
"388",388,"20021220_2bvr102702.txt",20021220,NA,NA,"Wiederholung der eA gegen Durchsuchungs- und Beschlagnahmemassnahmen in einer Rechtsanwalts- und Steuerberaterpraxis
","2 BvR 1027/02",2002-12-20 01:00:00,2002,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002-12-10 01:00:00,0,275,0,0
"389",389,"20030114_1bvq005102.txt",20030114,"5/2003","22. Januar 2003","Erlass einstweiliger Anordnungen gegen Regelungen des Beitragssatzsicherungsgesetzes abgelehntSiehe auchPressemitteilung Nr. 5/2003 vom 22. Januar 2003
","1 BvQ 51/02",2003-01-14 01:00:00,2003,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2003-01-04 01:00:00,0,2498,0,0
"390",390,"20030115_1bvq005302.txt",20030115,NA,NA,"Ablehnung des Antrags auf Erlass einer eA gegen das In- Kraft-Treten des Beitragssatzsicherungsgesetzes  wegen ueberwiegen der Nachteile fuer das gemeine Wohl bei Erlass der eA
","1 BvQ 53/02",2003-01-15 01:00:00,2003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2003-01-05 01:00:00,0,3320,0,0
"391",391,"20030115_1bvq005402.txt",20030115,NA,NA,"Ablehnung des Antrags auf Erlass einer eA gegen das In- Kraft-Treten des Beitragssatzsicherungsgesetzes  wegen ueberwiegen der Nachteile fuer das gemeine Wohl bei Erlass der eA
","1 BvQ 54/02",2003-01-15 01:00:00,2003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2003-01-05 01:00:00,0,2864,0,0
"392",392,"20030116_2bvr071601.txt",20030116,"1/2003","16. Januar 2003","Zum Ausschluss des Vaters von der Hauptverhandlung gegen seinen Sohn im JugendstrafverfahrenSiehe auchPressemitteilung Nr. 1/2003 vom 16. Januar 2003
","2 BvR 716/01",2003-01-16 01:00:00,2003,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2003-01-06 01:00:00,0,10863,0,1
"393",393,"20030122_1bvr030895.txt",20030122,NA,NA,"
","1 BvR 308/95",2003-01-22 01:00:00,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003-01-12 01:00:00,0,228,0,0
"394",394,"20030122_1bvr151394.txt",20030122,NA,NA,"
","1 BvR 1513/94",2003-01-22 01:00:00,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003-01-12 01:00:00,0,227,0,0
"395",395,"20030122_1bvr235894.txt",20030122,NA,NA,"
","1 BvR 2358/94",2003-01-22 01:00:00,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003-01-12 01:00:00,0,211,0,0
"396",396,"20030128_1bvr048701.txt",20030128,"6/2003","28. Januar 2003","Gebuehrenabschlag Ost fuer Rechtsanwaelte nicht mehr verfassungsgemaessSiehe auchPressemitteilung Nr. 6/2003 vom 28. Januar 2003
","1 BvR 487/01",2003-01-28 01:00:00,2003,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2003-01-18 01:00:00,1,5729,0,1
"397",397,"20030129_1bvl002099.txt",20030129,"7/2003","29. Januar 2003","Gemeinsame elterliche Sorge nichtverheirateter Eltern fuer nichteheliche KinderSiehe auchPressemitteilung Nr. 7/2003 vom 29. Januar 2003
","1 BvL 20/99",2003-01-29 01:00:00,2003,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2003-01-19 01:00:00,1,13136,0,0
"398",398,"20030211_1bvr197200.txt",20030211,"13/2003","25. Februar 2003","Impfstoffversand- und Werbeverbot verfassungswidrigSiehe auchPressemitteilung Nr. 13/2003 vom 25. Februar 2003
","1 BvR 1972/00",2003-02-11 01:00:00,2003,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2003-02-01 01:00:00,1,6593,0,1
"399",399,"20030212_1bvr062401.txt",20030212,"9/2003","12. Februar 2003","Zum Ausschluss der Mitversicherung von Kindern in der FamilienversicherungSiehe auchPressemitteilung Nr. 9/2003 vom 12. Februar 2003
","1 BvR 624/01",2003-02-12 01:00:00,2003,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2003-02-02 01:00:00,1,4485,0,0
"400",400,"20030212_2bvl000300.txt",20030212,"52/2003","17. Juli 2003","""Ostbesoldung"" ist verfassungsgemaessSiehe auchPressemitteilung Nr. 52/2003 vom 17. Juli 2003
","2 BvL 3/00",2003-02-12 01:00:00,2003,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2003-02-02 01:00:00,1,14310,1,0
"401",401,"20030212_2bvr070999.txt",20030212,NA,NA,"Versagung der Gewaehrung eines Zuschusses zur abgesenkten Besoldung fuer im Beitrittsgebiet taetige Richter mit GG Art 3 Abs 1 vereinbar - Befaehigungserwerb im bisherigen Bundesgebiet
","2 BvR 709/99",2003-02-12 01:00:00,2003,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2003-02-02 01:00:00,1,6438,0,0
"402",402,"20030225_1bvr093301.txt",20030225,NA,NA,"Festsetzung des Gegenstandswerts im Verfassungsbeschwerdeverfahren
","1 BvR 933/01",2003-02-25 01:00:00,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003-02-15 01:00:00,1,220,0,0
"403",403,"20030226_1bvr042602.txt",20030226,NA,NA,"Ausschliessung eines Richters des BVerfG wegen Taetigkeit in derselben Sache
","1 BvR 426/02",2003-02-26 01:00:00,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003-02-16 01:00:00,1,166,0,0
"404",404,"20030311_1bvr042602.txt",20030311,"25/2003","25. Maerz 2003","Zur Reichweite der Menschenwuerde als Schranke der Meinungsfreiheit im WettbewerbsrechtSiehe auchPressemitteilung Nr. 25/2003 vom 25. Maerz 2003
","1 BvR 426/02",2003-03-11 01:00:00,2003,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2003-03-01 01:00:00,1,3489,0,0
"405",405,"20030311_2bvk000102.txt",20030311,"41/2003","20. Mai 2003","Zur 5% - Sperrklausel bei Kommunalwahlen in Schleswig-HolsteinSiehe auchPressemitteilung Nr. 41/2003 vom 20. Mai 2003
","2 BvK 1/02",2003-03-11 01:00:00,2003,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2003-03-01 01:00:00,1,4887,0,0
"406",406,"20030312_1bvr033096.txt",20030312,"20/2003","12. Maerz 2003","Zur richterlich angeordneten Auskunft ueber Verbindungsdaten der Telekommunikation im Rahmen der StrafverfolgungSiehe auchPressemitteilung Nr. 20/2003 vom 12. Maerz 2003
","1 BvR 330/96",2003-03-12 01:00:00,2003,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2003-03-02 01:00:00,1,13378,0,0
"407",407,"20030318_2bvb000101.txt",20030318,"22/2003","18. Maerz 2003","Einstellung der NPD-VerbotsverfahrenSiehe auchPressemitteilung Nr. 22/2003 vom 18. Maerz 2003
","2 BvB 1/01",2003-03-18 01:00:00,2003,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2003-03-08 01:00:00,1,18847,0,0
"408",408,"20030319_2bvl000998.txt",20030319,"23/2003","19. Maerz 2003","Rueckmeldegebuehren in Baden-Wuerttemberg verfassungswidrigSiehe auchPressemitteilung Nr. 23/2003 vom 19. Maerz 2003
","2 BvL 9/98",2003-03-19 01:00:00,2003,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2003-03-09 01:00:00,1,11862,1,0
"409",409,"20030325_2bvq001803.txt",20030325,"26/2003","25. Maerz 2003","Zur Beteiligung deutscher Soldaten an NATO AWACS-Einsatz in der TuerkeiSiehe auchPressemitteilung Nr. 26/2003 vom 25. Maerz 2003
","2 BvQ 18/03",2003-03-25 01:00:00,2003,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2003-03-15 01:00:00,1,3822,0,0
"410",410,"20030326_1bvr011203.txt",20030326,"28/2003","3. April 2003","Erlass weiterer einstweiliger Anordnung gegen Regelungen des Beitragssatzsicherungsgesetzes abgelehntSiehe auchPressemitteilung Nr. 28/2003 vom 3. April 2003
","1 BvR 112/03",2003-03-26 01:00:00,2003,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2003-03-16 01:00:00,1,2347,0,0
"411",411,"20030401_2bvk000101.txt",20030401,NA,NA,"Vorlaeufiger Rechtsschutz im Organstreit ueber Aktenvorlagepflicht der Landesregierung
","2 BvK 1/01",2003-04-01 02:00:00,2003,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2003-03-22 01:00:00,1,355,0,0
"412",412,"20030402_2bvr098091.txt",20030402,NA,NA,"
","2 BvR 980/91",2003-04-02 02:00:00,2003,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003-03-23 01:00:00,1,174,0,0
"413",413,"20030409_1bvl000101.txt",20030409,"64/2003","5. August 2003","Nichtanrechnung von Kindergeld auf den Kindesunterhalt nach § 1612 b Abs. 5 BGB ist verfassungsgemaessSiehe auchPressemitteilung Nr. 64/2003 vom 5. August 2003
","1 BvL 1/01",2003-04-09 02:00:00,2003,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003-03-30 01:00:00,0,10473,0,0
"414",414,"20030409_1bvr149396.txt",20030409,"31/2003","29. April 2003","Ausschluss des sog. biologischen Vaters vom Umgangsrecht und von der Berechtigung, die Vaterschaft eines anderen anzufechten, teilweise verfassungswidrigSiehe auchPressemitteilung Nr. 31/2003 vom 29. April 2003
","1 BvR 1493/96",2003-04-09 02:00:00,2003,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2003-03-30 01:00:00,0,14541,0,0
"415",415,"20030409_2bvr079495.txt",20030409,NA,NA,"
","2 BvR 794/95",2003-04-09 02:00:00,2003,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003-03-30 01:00:00,0,161,0,0
"416",416,"20030430_1pbvu000102.txt",20030430,"44/2003","28. Mai 2003","Zur fachgerichtlichen Selbstkorrektur bei Verstoessen gegen das Recht auf rechtliches GehoerSiehe auchPressemitteilung Nr. 44/2003 vom 28. Mai 2003
","1 PBvU 1/02",2003-04-30 02:00:00,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2003-04-20 02:00:00,1,7929,0,0
"417",417,"20030515_2bvr071601.txt",20030515,NA,NA,"
","2 BvR 716/01",2003-05-15 02:00:00,2003,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003-05-05 02:00:00,0,307,0,0
"418",418,"20030618_2bvr038303.txt",20030618,"50/2003","4. Juli 2003","Selbstablehnung des Richters Jentsch begruendetSiehe auchPressemitteilung Nr. 50/2003 vom 4. Juli 2003
","2 BvR 383/03",2003-06-18 02:00:00,2003,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003-06-08 02:00:00,0,2490,0,0
"419",419,"20030624_2bvr068503.txt",20030624,"55/2003","22. Juli 2003","Auslieferung nach IndienSiehe auchPressemitteilung Nr. 55/2003 vom 22. Juli 2003
","2 BvR 685/03",2003-06-24 02:00:00,2003,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2003-06-14 02:00:00,0,6735,0,0
